,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
1033,002635,安洁科技,1.344,267.8571,2.1752,165.502,0.255,1411.7647
1034,300321,同大股份,4.3778,82.2331,2.1746,165.5477,0.848,424.5283
1035,300116,坚瑞消防,0.6566,548.279,2.1724,165.7153,0.2917,1234.1447
1036,002206,海利得,3.4701,103.7434,2.1707,165.8451,0.6865,524.3991
1037,000650,仁和药业,5.7292,62.836,2.1682,166.0363,0.78,461.5385
1038,600089,特变电工,2.7544,130.7,2.1642,166.3432,0.5769,624.025
1039,000810,创维数字,5.2105,69.0913,2.1626,166.4663,1.062,338.9831
1040,300252,金信诺,1.006,357.8529,2.1625,166.474,0.4489,801.9603
1041,002694,顾地科技,2.5189,142.9195,2.1613,166.5664,0.7109,506.4003
1042,002568,百润股份,2.7578,130.5388,2.1592,166.7284,0.1665,2162.1622
1043,002241,歌尔股份,1.4697,244.9479,2.1505,167.4029,0.6529,551.3861
1044,600655,豫园商城,53.4255,6.7384,2.1476,167.629,1.2367,291.0973
1045,002054,德美化工,1.7712,203.252,2.1443,167.887,0.5565,646.9003
1046,002229,鸿博股份,2.5258,142.5291,2.1413,168.1222,0.6809,528.712
1047,002254,泰和新材,11.2604,31.9704,2.1352,168.6025,0.8153,441.5553
1048,002158,汉钟精机,3.3078,108.8337,2.134,168.6973,0.5827,617.8136
1049,300218,安利股份,6.5676,54.8145,2.1281,169.165,0.8699,413.8407
1050,002134,天津普林,1.5581,231.0506,2.1235,169.5314,0.715,503.4965
1051,002216,三全食品,7.4855,48.093,2.1226,169.6033,1.3071,275.4189
1052,002547,春兴精工,1.9056,188.9169,2.1152,170.1967,0.8455,425.7836
1053,300221,银禧科技,1.5714,229.0951,2.1128,170.39,0.6677,539.1643
1054,002614,蒙发利,4.4524,80.8553,2.1096,170.6485,0.4713,763.8447
1055,002045,国光电器,1.6036,224.4949,2.1092,170.6808,0.5909,609.2401
1056,300387,富邦股份,1.4049,256.246,2.1078,170.7942,0.3878,928.3136
1057,600848,上海临港,1.0005,359.8201,2.1053,170.997,0.494,728.7449
1058,002389,南洋科技,2.1429,167.9966,2.1052,171.0051,0.3133,1149.0584
1059,002145,中核钛白,4.3779,82.2312,2.1035,171.1433,0.8112,443.787
1060,601020,华钰矿业,3.3197,108.4435,2.1015,171.3062,0.6788,530.3477
1061,000877,天山股份,3.2174,111.8916,2.1012,171.3307,0.5877,612.5574
1062,000541,佛山照明,3.3825,106.4302,2.1004,171.3959,0.7132,504.7672
1063,002578,闽发铝业,7.5375,47.7612,2.0991,171.5021,0.7162,502.6529
1064,300200,高盟新材,1.4099,255.3373,2.0984,171.5593,0.4056,887.574
1065,600470,六国化工,18.2773,19.6966,2.0981,171.5838,1.1039,326.1165
1066,600211,西藏药业,5.5061,65.382,2.0979,171.6002,0.8507,423.1809
1067,603108,润达医疗,1.8436,195.2701,2.0972,171.6574,0.8092,444.8838
1068,300176,鸿特精密,2.0444,176.0908,2.0952,171.8213,0.7589,474.3708
1069,300211,亿通科技,0.7605,473.3728,2.0935,171.9608,0.31,1161.2903
1070,002352,鼎泰新材,2.4029,149.819,2.0927,172.0266,0.4926,730.8161
1071,000903,云内动力,2.6647,135.0996,2.0915,172.1253,0.4523,795.9319
1072,601388,怡球资源,4.9641,72.5207,2.0907,172.1911,0.7801,461.4793
1073,600523,贵航股份,1.8753,191.9693,2.0895,172.29,0.6365,565.5931
1074,002664,信质电机,2.334,154.2416,2.0893,172.3065,0.6085,591.6187
1075,600789,鲁抗医药,2.779,129.543,2.089,172.3313,0.5841,616.3328
1076,600586,金晶科技,7.9201,45.454,2.083,172.8277,0.6955,517.6132
1077,600143,金发科技,2.785,129.2639,2.0824,172.8774,0.8165,440.9063
1078,600480,凌云股份,2.0606,174.7064,2.0818,172.9273,0.733,491.1323
1079,300498,温氏股份,281.6898,1.278,2.0782,173.2268,1.5628,230.3558
1080,002521,齐峰新材,5.3697,67.0429,2.0769,173.3353,0.5523,651.8197
1081,600061,国投安信,19.9902,18.0088,2.0733,173.6362,1.1248,320.0569
1082,002672,东江环保,3.6,100.0,2.0728,173.6781,0.4979,723.0368
1083,000607,华媒控股,1.2068,298.3096,2.0699,173.9214,0.6182,582.3358
1084,000407,胜利股份,3.0119,119.5259,2.0662,174.2329,0.6584,546.7801
1085,600630,龙头股份,7.081,50.8403,2.065,174.3341,0.9561,376.5297
1086,300037,新宙邦,1.8718,192.3282,2.0631,174.4947,0.3622,993.926
1087,002478,常宝股份,3.2751,109.9203,2.0593,174.8167,0.8787,409.6961
1088,002600,江粉磁材,2.2984,156.6307,2.0578,174.9441,0.6706,536.8327
1089,600390,*ST金瑞,1.8103,198.8621,2.054,175.2678,0.7566,475.8128
1090,600056,中国医药,2.1684,166.021,2.0526,175.3873,0.815,441.7178
1091,600079,人福医药,1.5998,225.0281,2.0508,175.5413,0.6132,587.0841
1092,000530,大冷股份,1.8799,191.4995,2.0427,176.2373,0.5852,615.1743
1093,002519,银河电子,1.0333,348.3983,2.0418,176.315,0.4472,805.0089
1094,600750,江中药业,13.8125,26.0633,2.0416,176.3323,0.7442,483.7409
1095,000016,深康佳A,3.6368,98.9881,2.0408,176.4014,0.6883,523.0277
1096,300075,数字政通,0.7488,480.7692,2.0369,176.7392,0.1773,2030.4569
1097,002616,长青集团,4.0011,89.9753,2.0364,176.7826,0.9413,382.4498
1098,002020,京新药业,3.6327,99.0998,2.036,176.8173,0.7502,479.872
1099,002505,大康农业,16.3334,22.0407,2.0355,176.8607,0.1311,2745.9954
1100,600210,紫江企业,3.3128,108.6694,2.0354,176.8694,0.9863,365.0005
1101,300273,和佳股份,0.8715,413.0809,2.0346,176.939,0.3422,1052.0164
1102,000758,中色股份,4.3851,82.0962,2.034,176.9912,0.7084,508.1875
1103,600661,新南洋,4.8938,73.5625,2.0337,177.0173,0.7903,455.5232
1104,601689,拓普集团,2.8607,125.8433,2.0312,177.2351,1.1053,325.7034
1105,002555,三七互娱,2.4387,147.6196,2.029,177.4273,0.2793,1288.9366
1106,600363,联创光电,1.6543,217.6147,2.0289,177.436,0.5903,609.8594
1107,600378,天科股份,2.8001,128.5668,2.0267,177.6287,0.4246,847.8568
1108,002731,萃华珠宝,108.2298,3.3263,2.0245,177.8217,1.5624,230.4147
1109,601208,东材科技,3.0278,118.8982,2.0244,177.8305,0.66,545.4545
1110,002130,沃尔核材,2.0002,179.982,2.0241,177.8568,0.795,452.8302
1111,002088,鲁阳节能,1.1124,323.6246,2.0231,177.9447,0.6061,593.9614
1112,002136,安纳达,7.8229,46.0187,2.0222,178.0239,1.101,326.9755
1113,002220,天宝股份,1.4067,255.9181,2.0205,178.1737,0.3909,920.9517
1114,000045,深纺织A,3.1453,114.4565,2.0182,178.3768,0.3002,1199.2005
1115,002402,和而泰,1.5053,239.155,2.0168,178.5006,0.5754,625.6517
1116,000422,湖北宜化,11.8197,30.4576,2.0164,178.536,0.7394,486.8813
1117,603009,北特科技,2.4932,144.3927,2.0145,178.7044,0.8226,437.6368
1118,002702,海欣食品,3.5268,102.0755,2.0135,178.7931,0.53,679.2453
1119,600664,哈药股份,3.219,111.836,2.0135,178.7931,0.8293,434.101
1120,600448,华纺股份,9.7614,36.88,2.0101,179.0956,0.8287,434.4153
1121,000586,汇源通信,1.1169,322.3207,2.0094,179.158,0.4494,801.0681
1122,002138,顺络电子,1.6122,223.2974,2.0092,179.1758,0.5548,648.8825
1123,600269,赣粤高速,4.0991,87.8242,2.0088,179.2115,0.3394,1060.6953
1124,002453,天马精化,2.2261,161.7178,2.0079,179.2918,0.5241,686.8918
1125,600645,中源协和,3.7096,97.0455,2.002,179.8202,0.2177,1653.6518
1126,002683,宏大爆破,1.9687,182.8618,2.0014,179.8741,0.7175,501.7422
1127,002312,三泰控股,0.5612,641.4825,1.9995,180.045,0.2945,1222.4109
1128,601137,博威合金,5.1174,70.3482,1.9981,180.1712,1.0381,346.7874
1129,600080,金花股份,2.5698,140.0887,1.9977,180.2072,0.7062,509.7706
1130,300265,通光线缆,0.8743,411.758,1.9963,180.3336,0.4722,762.3888
1131,601965,中国汽研,3.9997,90.0068,1.9962,180.3427,0.305,1180.3279
1132,002250,联化科技,2.9097,123.7241,1.9943,180.5145,0.9998,360.072
1133,000571,新大洲A,4.7646,75.5572,1.9941,180.5326,0.4304,836.4312
1134,600220,江苏阳光,5.208,69.1244,1.9933,180.605,0.7546,477.0739
1135,002626,金达威,3.8911,92.5188,1.9932,180.6141,0.4594,783.6308
1136,000920,南方汇通,2.8925,124.4598,1.9931,180.6231,0.7196,500.2779
1137,300249,依米康,0.7139,504.2723,1.9912,180.7955,0.4254,846.2623
1138,000977,浪潮信息,3.4742,103.621,1.9899,180.9136,0.878,410.0228
1139,300328,宜安科技,1.6729,215.1952,1.9891,180.9864,0.5079,708.8009
1140,002015,霞客环保,44.085,8.166,1.9888,181.0137,0.6654,541.028
1141,000673,当代东方,1.898,189.6733,1.9822,181.6164,0.1389,2591.7927
1142,002260,德奥通航,3.8626,93.2015,1.982,181.6347,0.699,515.0215
1143,300068,南都电源,1.5739,228.7312,1.982,181.6347,0.6394,563.0278
1144,002198,嘉应制药,2.45,146.9388,1.9798,181.8365,0.9236,389.7791
1145,601616,广电电气,0.5139,700.5254,1.9762,182.1678,0.2278,1580.3336
1146,600527,江南高纤,28.5825,12.5951,1.9748,182.2969,0.7822,460.2403
1147,600267,海正药业,3.8947,92.4333,1.9743,182.3431,0.8281,434.7301
1148,600148,长春一东,1.6245,221.6066,1.9702,182.7226,0.4896,735.2941
1149,300100,双林股份,2.0403,176.4446,1.9693,182.8061,0.6563,548.5296
1150,300050,世纪鼎利,0.8352,431.0345,1.9691,182.8246,0.1492,2412.8686
1151,000757,浩物股份,2.0999,171.4367,1.9682,182.9082,0.3726,966.1836
1152,600152,维科精华,4.7976,75.0375,1.9674,182.9826,0.7176,501.6722
1153,600191,华资实业,15.2755,23.5672,1.9665,183.0664,0.2274,1583.1135
1154,300410,正业科技,1.0829,332.4407,1.9656,183.1502,0.6223,578.4991
1155,600677,航天通信,2.3574,152.7106,1.9645,183.2527,0.5897,610.4799
1156,002351,漫步者,14.5145,24.8028,1.9626,183.4301,0.2321,1551.0556
1157,600291,西水股份,3.2766,109.87,1.961,183.5798,0.0046,78260.8696
1158,002719,麦趣尔,1.8442,195.2066,1.9602,183.6547,0.3304,1089.5884
1159,002537,海立美达,2.5743,139.8438,1.9593,183.7391,0.6804,529.1005
1160,600844,丹化科技,22.7487,15.8251,1.958,183.8611,0.8121,443.2952
1161,601117,中国化学,4.5741,78.704,1.9555,184.0961,0.5348,673.1488
1162,002384,东山精密,1.8056,199.3797,1.9555,184.0961,0.6583,546.8631
1163,600980,北矿科技,2.5538,140.9664,1.9536,184.2752,0.703,512.091
1164,000737,南风化工,3.7145,96.9175,1.9505,184.5681,0.8096,444.664
1165,000032,深桑达A,9.2115,39.0816,1.9503,184.587,0.7677,468.9332
1166,002223,鱼跃医疗,2.0331,177.0695,1.9483,184.7765,0.6584,546.7801
1167,601968,宝钢包装,2.976,120.9677,1.9476,184.8429,0.9373,384.0819
1168,600062,华润双鹤,3.0889,116.5463,1.9467,184.9283,0.5552,648.415
1169,002100,天康生物,9.3376,38.5538,1.9466,184.9378,1.1991,300.2252
1170,300183,东软载波,1.8972,189.7533,1.9457,185.0234,0.1358,2650.9573
1171,603889,新澳股份,7.5504,47.6796,1.9445,185.1376,1.2507,287.8388
1172,002435,长江润发,7.2455,49.686,1.9422,185.3568,0.8173,440.4747
1173,600345,长江通信,1.156,311.4187,1.9411,185.4619,0.4032,892.8571
1174,601098,中南传媒,4.9612,72.5631,1.9375,185.8065,0.3418,1053.2475
1175,300266,兴源环境,1.24,290.3226,1.937,185.8544,0.52,692.3077
1176,603158,腾龙股份,2.1086,170.7294,1.9354,186.0081,0.7291,493.7594
1177,600563,法拉电子,2.0815,172.9522,1.9324,186.2968,0.5215,690.3164
1178,603188,亚邦股份,5.3678,67.0666,1.9301,186.5188,1.2289,292.9449
1179,002484,江海股份,1.9121,188.2747,1.9282,186.7026,0.5088,707.5472
1180,002314,南山控股,1.0554,341.1029,1.926,186.9159,0.4072,884.0864
1181,300147,香雪制药,2.2706,158.5484,1.9252,186.9936,0.4916,732.3027
1182,000639,西王食品,9.1572,39.3133,1.9197,187.5293,1.0195,353.1143
1183,002184,海得控制,1.4043,256.3555,1.9189,187.6075,0.6491,554.6141
1184,600088,中视传媒,3.2106,112.1286,1.9182,187.6759,0.304,1184.2105
1185,600495,晋西车轴,1.9702,182.7226,1.9168,187.813,0.4125,872.7273
1186,002502,骅威文化,0.9573,376.0577,1.9145,188.0387,0.2592,1388.8889
1187,002194,武汉凡谷,1.8046,199.4902,1.9139,188.0976,0.436,825.6881
1188,603399,新华龙,4.1152,87.4806,1.9135,188.1369,0.6927,519.7055
1189,600187,国中水务,0.6669,539.8111,1.9126,188.2255,0.1867,1928.2271
1190,600528,中铁二局,2.2446,160.3849,1.909,188.5804,0.6742,533.9662
1191,002160,常铝股份,3.6775,97.8926,1.9028,189.1949,0.9499,378.9873
1192,600839,四川长虹,3.2643,110.284,1.8964,189.8334,0.5838,616.6495
1193,600970,中材国际,3.19,112.8527,1.8916,190.3151,0.5206,691.5098
1194,002273,水晶光电,2.0261,177.6813,1.8907,190.4057,0.6399,562.5879
1195,002055,得润电子,1.5186,237.0605,1.8895,190.5266,0.5851,615.2794
1196,300174,元力股份,3.3735,106.7141,1.8856,190.9207,0.7959,452.3181
1197,002531,天顺风能,1.3736,262.085,1.884,191.0828,0.3851,934.8221
1198,000960,锡业股份,27.6153,13.0363,1.8825,191.2351,1.1509,312.7987
1199,002727,一心堂,7.9198,45.4557,1.882,191.2859,0.9942,362.1002
1200,000488,晨鸣纸业,2.8936,124.4125,1.8812,191.3672,0.5215,690.3164
1201,002495,佳隆股份,2.2928,157.0133,1.8795,191.5403,0.3058,1177.24
1202,002443,金洲管道,3.5485,101.4513,1.8762,191.8772,0.7768,463.4398
1203,600196,复星医药,3.922,91.7899,1.876,191.8977,0.748,481.2834
1204,300172,中电环保,0.7073,508.9778,1.8757,191.9283,0.256,1406.25
1205,002538,司尔特,17.8172,20.2052,1.8752,191.9795,0.6477,555.8129
1206,002405,四维图新,1.8466,194.9529,1.875,192.0,0.21,1714.2857
1207,600558,大西洋,5.2436,68.6551,1.8737,192.1332,0.7752,464.3963
1208,002317,众生药业,2.8002,128.5622,1.8714,192.3693,0.4455,808.0808
1209,600096,云天化,6.7545,53.2978,1.8686,192.6576,0.7145,503.8488
1210,300180,华峰超纤,4.8684,73.9463,1.868,192.7195,0.6839,526.3927
1211,000733,振华科技,1.8694,192.5752,1.8674,192.7814,0.6637,542.4137
1212,600311,荣华实业,26311.892,0.0137,1.8665,192.8744,0.2503,1438.2741
1213,002446,盛路通信,0.7918,454.6603,1.8636,193.1745,0.3065,1174.5514
1214,002294,信立泰,1.8312,196.5924,1.8584,193.715,0.5457,659.7031
1215,002580,圣阳股份,1.1846,303.9001,1.8571,193.8506,0.5848,615.5951
1216,002468,艾迪西,2.7719,129.8748,1.8567,193.8924,0.824,436.8932
1217,002289,*ST宇顺,2.536,141.9558,1.8529,194.29,0.5897,610.4799
1218,600651,飞乐音响,2.1144,170.2611,1.8521,194.374,0.8392,428.98
1219,000816,智慧农业,4.3789,82.2124,1.8503,194.563,0.4086,881.0573
1220,002044,美年健康,3.6593,98.3795,1.8456,195.0585,0.5025,716.4179
1221,000786,北新建材,8.216,43.8169,1.8446,195.1643,1.0684,336.9525
1222,300030,阳普医疗,1.4077,255.7363,1.8427,195.3655,0.3535,1018.3876
1223,002094,青岛金王,2.6966,133.5014,1.8414,195.5034,0.6918,520.3816
1224,600552,凯盛科技,1.3743,261.9515,1.8402,195.6309,0.3401,1058.5122
1225,600569,安阳钢铁,51.1679,7.0357,1.8396,195.6947,1.0376,346.9545
1226,002391,长青股份,3.4429,104.563,1.8386,195.8012,0.7098,507.1851
1227,600567,山鹰纸业,2.9835,120.6637,1.8373,195.9397,0.5433,662.6173
1228,600382,广东明珠,10.3794,34.6841,1.8369,195.9824,0.0817,4406.3647
1229,000835,长城动漫,1.3398,268.6968,1.8335,196.3458,0.5301,679.1171
1230,601599,鹿港文化,4.0575,88.7246,1.8328,196.4208,0.9221,390.4132
1231,300108,双龙股份,1.3264,271.4113,1.8321,196.4958,0.5337,674.5363
1232,600698,湖南天雁,1.4831,242.7348,1.8317,196.5387,0.375,960.0
1233,000811,烟台冰轮,2.2645,158.9755,1.8311,196.6031,0.7296,493.4211
1234,002303,美盈森,1.945,185.09,1.83,196.7213,0.4956,726.3923
1235,300272,开能环保,3.1165,115.5142,1.8291,196.8181,0.6504,553.5055
1236,300337,银邦股份,1.8496,194.6367,1.8278,196.9581,0.4823,746.4234
1237,002132,恒星科技,1.5479,232.5732,1.8273,197.012,0.4732,760.7777
1238,600251,冠农股份,7.5508,47.6771,1.8267,197.0767,0.4948,727.5667
1239,002261,拓维信息,1.6131,223.1728,1.8265,197.0983,0.3677,979.059
1240,000058,深赛格,2.0498,175.6269,1.8245,197.3143,0.2344,1535.8362
1241,603006,联明股份,3.1325,114.9242,1.8225,197.5309,0.7347,489.9959
1242,002415,海康威视,1.7074,210.8469,1.821,197.6936,0.4458,807.537
1243,600888,新疆众和,5.8295,61.7549,1.8151,198.3362,0.6715,536.1132
1244,300292,吴通控股,1.9357,185.9792,1.815,198.3471,0.6911,520.9087
1245,002224,三力士,6.1369,58.6615,1.8143,198.4236,0.5133,701.3442
1246,002212,南洋股份,1.491,241.4487,1.8118,198.6974,0.6267,574.4375
1247,002334,英威腾,2.4331,147.9594,1.8112,198.7633,0.4023,894.8546
1248,000851,高鸿股份,2.408,149.5017,1.807,199.2252,0.5373,670.0168
1249,002590,万安科技,2.4285,148.2397,1.8068,199.2473,0.5816,618.9821
1250,002563,森马服饰,5.7338,62.7856,1.8017,199.8113,0.4275,842.1053
1251,002192,融捷股份,1.9353,186.0177,1.7981,200.2113,0.5467,658.4964
1252,000048,康达尔,21.4179,16.8084,1.7979,200.2336,0.9292,387.43
1253,601766,中国中车,1.3903,258.9369,1.7923,200.8592,0.5455,659.945
1254,000788,北大医药,1.641,219.3784,1.7908,201.0275,0.5311,677.8384
1255,600247,ST成城,15.7568,22.8473,1.7889,201.241,0.0121,29752.0661
1256,300287,飞利信,0.5304,678.733,1.788,201.3423,0.2896,1243.0939
1257,600660,福耀玻璃,2.9045,123.9456,1.7834,201.8616,0.9567,376.2935
1258,600845,宝信软件,0.848,424.5283,1.7831,201.8956,0.4365,824.7423
1259,600129,太极集团,4.3646,82.4818,1.7826,201.9522,0.7478,481.4121
1260,600122,宏图高科,8.3173,43.2833,1.7802,202.2245,0.6521,552.0626
1261,300394,天孚通信,1.4293,251.8715,1.7792,202.3381,0.5193,693.2409
1262,600825,新华传媒,4.4058,81.7105,1.7741,202.9198,0.3387,1062.8875
1263,600718,东软集团,1.6646,216.2682,1.7735,202.9884,0.5885,611.7247
1264,002575,群兴玩具,1.9877,181.1139,1.7732,203.0228,0.5502,654.3075
1265,002211,宏达新材,2.2165,162.4182,1.7718,203.1832,0.545,660.5505
1266,600992,贵绳股份,3.6196,99.4585,1.7686,203.5508,0.6719,535.794
1267,000692,惠天热电,2.7099,132.8462,1.7678,203.6429,0.7567,475.75
1268,300206,理邦仪器,9.9384,36.2231,1.7661,203.839,0.2473,1455.7218
1269,601799,星宇股份,2.5373,141.8831,1.7655,203.9082,0.4686,768.2458
1270,600824,益民集团,16.6633,21.6044,1.7641,204.0701,1.5177,237.201
1271,002150,通润装备,2.385,150.9434,1.7623,204.2785,0.8302,433.6305
1272,600983,惠而浦,8.314,43.3005,1.76,204.5455,0.5875,612.766
1273,002102,冠福股份,4.6792,76.9362,1.7594,204.6152,0.9501,378.9075
1274,600163,中闽能源,4.4255,81.3467,1.757,204.8947,0.6882,523.1037
1275,600517,置信电气,0.7917,454.7177,1.7561,204.9997,0.4497,800.5337
1276,002119,康强电子,2.0407,176.4101,1.7545,205.1867,0.6387,563.6449
1277,300041,回天新材,1.9366,185.8928,1.7479,205.9614,0.6787,530.4258
1278,600227,赤天化,4.0328,89.268,1.7418,206.6827,0.8039,447.8169
1279,600219,南山铝业,12.2069,29.4915,1.7414,206.7302,0.5301,679.1171
1280,002686,亿利达,1.7508,205.6203,1.7335,207.6723,0.4785,752.3511
1281,600117,西宁特钢,10.425,34.5324,1.7327,207.7682,0.8388,429.1845
1282,600156,华升股份,5.4845,65.6395,1.7324,207.8042,0.6464,556.9307
1283,600975,新五丰,15.8673,22.6882,1.7311,207.9603,0.9762,368.7769
1284,000413,东旭光电,0.7215,498.9605,1.7279,208.3454,0.1246,2889.2456
1285,002655,共达电声,1.805,199.446,1.7268,208.4781,0.6221,578.6851
1286,600292,远达环保,1.4351,250.8536,1.7217,209.0957,0.5712,630.2521
1287,600320,振华重工,2.8733,125.2915,1.7182,209.5216,0.37,972.973
1288,300141,和顺电气,0.7723,466.1401,1.715,209.9125,0.2946,1221.9959
1289,002235,安妮股份,2.1153,170.1886,1.7148,209.937,0.5615,641.1398
1290,002348,高乐股份,1.387,259.553,1.7145,209.9738,0.3107,1158.674
1291,300111,向日葵,3.0261,118.965,1.714,210.035,0.702,512.8205
1292,002341,新纶科技,0.8063,446.4839,1.7115,210.3418,0.3794,948.8666
1293,600375,*ST星马,2.2255,161.7614,1.7098,210.5509,0.614,586.3192
1294,000633,*ST合金,1.5449,233.0248,1.7084,210.7235,0.3167,1136.7225
1295,002599,盛通股份,1.9775,182.048,1.7046,211.1932,0.5762,624.7831
1296,002553,南方轴承,2.4915,144.4913,1.7045,211.2056,0.306,1176.4706
1297,600408,安泰集团,1.5899,226.4293,1.7035,211.3296,0.4662,772.2008
1298,603606,东方电缆,1.6743,215.0152,1.7022,211.491,0.6567,548.1955
1299,603116,红蜻蜓,4.065,88.5609,1.7007,211.6775,0.9861,365.0745
1300,603166,福达股份,1.963,183.3928,1.699,211.8893,0.5512,653.1205
1301,000680,山推股份,1.9047,189.0061,1.6979,212.0266,0.5724,628.9308
1302,300227,光韵达,1.3596,264.7838,1.6965,212.2016,0.4716,763.3588
1303,600356,恒丰纸业,1.6606,216.7891,1.6949,212.4019,0.5216,690.184
1304,002103,广博股份,2.9787,120.8581,1.6852,213.6245,0.6339,567.9129
1305,000802,北京文化,19.6634,18.3081,1.6825,213.9673,0.1583,2274.163
1306,002449,国星光电,2.2143,162.5796,1.6811,214.1455,0.3485,1032.9986
1307,600755,厦门国贸,16.1119,22.3437,1.6772,214.6435,0.9802,367.272
1308,002507,涪陵榨菜,81.8124,4.4003,1.6766,214.7203,0.6558,548.9478
1309,300182,捷成股份,0.9343,385.3152,1.6758,214.8228,0.3167,1136.7225
1310,600351,亚宝药业,4.8267,74.5851,1.6755,214.8612,0.8008,449.5504
1311,300066,三川智慧,2.2179,162.3157,1.6751,214.9125,0.3816,943.3962
1312,000531,穗恒运A,9.3708,38.4172,1.6723,215.2724,0.8773,410.3499
1313,300429,强力新材,4.1136,87.5146,1.6695,215.6334,1.0146,354.8196
1314,600757,长江传媒,3.0652,117.4475,1.6659,216.0994,0.4865,739.9794
1315,002532,新界泵业,6.7462,53.3634,1.6615,216.6717,1.0036,358.7086
1316,002688,金河生物,2.785,129.2639,1.661,216.7369,0.6626,543.3142
1317,600735,新华锦,6.0482,59.5218,1.6597,216.9067,1.0473,343.741
1318,000039,中集集团,2.6544,135.6239,1.6571,217.247,0.7347,489.9959
1319,002163,中航三鑫,2.9841,120.6394,1.6571,217.247,0.6644,541.8423
1320,000420,吉林化纤,6.2499,57.6009,1.6557,217.4307,0.5635,638.8642
1321,000565,渝三峡A,1.8784,191.6525,1.6548,217.5489,0.521,690.9789
